id,l0,l1,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,l13,l14,l15,l16,l17,l18,l19,y
5788,1,5,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5789,2,6,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5790,2,6,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0.0,2,2,2,2,1
5791,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1
5792,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5793,2,5,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0.0,2,2,2,2,1
5794,2,4,-1,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,1
5795,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,1
5796,2,6,-1,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5797,1,5,-1,-1,-1,-1,-1,-2,-2,-1,2,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1
5798,2,4,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0.0,2,2,2,2,0
5799,1,6,0,-1,-1,-1,-1,-2,-2,-1,0,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1
5800,1,5,0,0,0,0,0,-1,-1,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5801,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5802,2,5,0,0,0,0,0,-1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5803,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5804,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5805,1,5,0,0,0,0,0,0,0,0,-1,0,0,0,0.0,0.0,0,0,0,0,0
5806,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,0
5807,2,5,0,0,0,0,0,-2,-2,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5808,1,4,2,0,0,0,0,0,2,0,2,0,0,0,0.0,0.0,0,0,0,0,1
5809,2,6,-1,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5810,2,5,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5811,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5812,1,5,-1,0,0,0,0,-1,-1,0,2,0,0,0,0.0,0.0,0,0,0,0,0
5813,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5814,2,6,-2,-2,-2,-2,-2,-1,0,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5815,2,5,0,0,0,0,0,0,3,0,2,0,0,0,0.0,0.0,0,0,0,0,1
5816,1,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,1
5817,2,6,2,2,2,2,2,2,2,2,3,2,2,2,0.0,0.0,2,2,2,2,1
5818,1,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5819,2,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5820,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5821,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5822,2,5,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0.0,2,2,2,2,1
5823,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5824,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5825,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,1
5826,2,6,2,0,0,0,0,2,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0
5827,1,5,2,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,1
5828,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5829,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5830,1,4,2,0,0,0,0,0,2,0,2,0,0,0,0.0,0.0,0,0,0,0,0
5831,2,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5832,1,6,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5833,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5834,1,6,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,1
5835,2,6,0,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5836,2,5,0,0,0,0,0,-1,-1,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5837,2,5,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5838,1,6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5839,2,6,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5840,2,5,2,2,2,2,2,0,0,2,2,2,2,2,0.0,0.0,2,2,2,2,1
5841,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5842,1,4,2,3,3,3,3,2,2,3,2,3,3,3,0.0,0.0,3,3,3,3,0
5843,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5844,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5845,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5846,1,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5847,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5848,2,4,0,0,0,0,0,2,0,0,2,0,0,0,0.0,0.0,0,0,0,0,0
5849,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5850,1,4,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5851,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5852,2,5,3,2,2,2,2,0,0,2,3,2,2,2,0.0,0.0,2,2,2,2,1
5853,2,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1
5854,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1
5855,2,4,-1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,1
5856,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5857,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5858,2,5,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5859,2,5,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5860,2,6,0,0,0,0,0,0,-1,0,2,0,0,0,0.0,0.0,0,0,0,0,0
5861,1,4,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5862,2,5,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5863,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5864,2,4,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5865,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5866,1,5,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5867,2,5,-1,0,0,0,0,0,-1,0,-1,0,0,0,0.0,0.0,0,0,0,0,0
5868,2,6,2,2,2,2,2,0,0,2,1,2,2,2,0.0,0.0,2,2,2,2,1
5869,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5870,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5871,2,6,3,2,2,2,2,2,0,2,3,2,2,2,0.0,0.0,2,2,2,2,1
5872,2,5,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5873,2,6,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5874,2,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5875,1,5,0,2,2,2,2,2,-1,2,2,2,2,2,0.0,0.0,2,2,2,2,1
5876,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5877,2,5,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5878,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5879,2,6,-2,-1,-1,-1,-1,-1,-2,-1,-2,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1
5880,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5881,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5882,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5883,2,6,2,2,2,2,2,0,0,2,2,2,2,2,0.0,0.0,2,2,2,2,1
5884,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5885,2,5,2,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,1
5886,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1
5887,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5888,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,1
5889,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5890,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0
5891,2,5,-1,2,2,2,2,-2,-2,2,-1,2,2,2,0.0,0.0,2,2,2,2,0
5892,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5893,1,5,2,2,2,2,2,2,2,2,1,2,2,2,0.0,0.0,2,2,2,2,0
5894,2,4,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5895,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5896,2,6,2,2,2,2,2,0,-1,2,1,2,2,2,0.0,0.0,2,2,2,2,0
5897,2,4,2,0,0,0,0,-1,-1,0,1,0,0,0,0.0,0.0,0,0,0,0,1
5898,1,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5899,1,5,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5900,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5901,2,6,-2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5902,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5903,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5904,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5905,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5906,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5907,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5908,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5909,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5910,2,5,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5911,1,5,2,3,3,3,3,3,2,3,2,3,3,3,0.0,0.0,3,3,3,3,0
5912,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1
5913,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5914,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5915,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1
5916,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5917,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5918,2,6,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0.0,2,2,2,2,0
5919,1,4,2,2,2,2,2,2,2,2,1,2,2,2,0.0,0.0,2,2,2,2,0
5920,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5921,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5922,1,6,-1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5923,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1
5924,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,1
5925,1,6,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0.0,2,2,2,2,0
5926,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0
5927,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5928,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5929,2,6,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5930,2,5,0,-1,-1,-1,-1,0,0,-1,0,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5931,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5932,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5933,2,6,2,2,2,2,2,0,0,2,2,2,2,2,0.0,0.0,2,2,2,2,1
5934,1,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5935,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5936,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0
5937,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5938,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5939,2,4,-1,0,0,0,0,0,-2,0,2,0,0,0,0.0,0.0,0,0,0,0,0
5940,2,6,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5941,2,5,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0
5942,1,6,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0.0,2,2,2,2,1
5943,2,6,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5944,2,6,-2,-2,-2,-2,-2,-2,-1,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5945,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5946,2,5,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0
5947,1,5,-2,-1,-1,-1,-1,0,0,-1,-2,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5948,2,5,0,-1,-1,-1,-1,2,-1,-1,0,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5949,2,5,0,-1,-1,-1,-1,0,0,-1,0,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5950,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5951,2,5,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5952,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5953,2,2,-2,-2,-2,-2,-2,-1,-1,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5954,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5955,2,5,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1
5956,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5957,2,6,-2,-1,-1,-1,-1,0,0,-1,1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5958,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5959,2,4,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5960,1,5,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5961,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5962,2,5,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5963,1,6,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5964,2,6,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,1
5965,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5966,2,5,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5967,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5968,1,4,0,0,0,0,0,-1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5969,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5970,2,6,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5971,2,6,-1,-1,-1,-1,-1,-1,-2,-1,1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5972,2,5,0,2,2,2,2,2,2,2,0,2,2,2,0.0,0.0,2,2,2,2,0
5973,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,1
5974,2,6,2,2,2,2,2,0,0,2,2,2,2,2,0.0,0.0,2,2,2,2,1
5975,2,4,2,3,3,3,3,3,2,3,2,3,3,3,0.0,0.0,3,3,3,3,1
5976,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5977,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5978,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5979,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5980,2,5,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5981,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5982,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1
5983,2,6,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,1
5984,2,6,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5985,1,4,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,1
5986,1,4,-2,2,2,2,2,-1,0,2,1,2,2,2,0.0,0.0,2,2,2,2,0
5987,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5988,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5989,2,6,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,1
5990,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5991,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
5992,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5993,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5994,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5995,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
5996,2,5,-2,0,0,0,0,-1,-1,0,1,0,0,0,0.0,0.0,0,0,0,0,0
5997,1,5,2,0,0,0,0,-1,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0
5998,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
5999,2,6,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
id,l0,l1,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,l13,l14,l15,l16,l17,l18,l19,y
5999,2,6,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
6000,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
6001,2,5,2,0,0,0,0,-1,-1,0,-1,0,0,0,0.0,0.0,0,0,0,0,0
6002,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
6003,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
6004,1,6,0,2,2,2,2,2,2,2,2,2,2,2,0.0,0.0,2,2,2,2,1
6005,1,6,0,0,0,0,0,0,0,0,-1,0,0,0,0.0,0.0,0,0,0,0,1
6006,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
6007,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
6008,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
6009,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
6010,2,5,2,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,1
6011,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
6012,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
6013,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1
6014,2,6,-2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
6015,2,6,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1
6016,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
6017,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
6018,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
6019,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
6020,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
6021,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
6022,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
6023,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
6024,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
6025,1,5,-1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
6026,1,5,-1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
6027,2,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
6028,2,4,0,2,2,2,2,0,0,2,0,2,2,2,0.0,0.0,2,2,2,2,1
6029,1,4,0,3,3,3,3,2,2,3,0,3,3,3,0.0,0.0,3,3,3,3,1
6030,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
6031,2,5,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,0
6032,2,6,0,0,0,0,0,0,0,0,-1,0,0,0,0.0,0.0,0,0,0,0,0
6033,1,5,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
6034,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
6035,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
6036,2,5,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0.0,0,0,0,0,0
6037,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,1
6038,2,5,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0.0,0.0,0,0,0,0,0
